Label,Stories
Health,I'm struggling to manage my finances because I can't focus on anything.
Health,"My friends invited me out, but the thought of socializing is too much right now."
Health,They seem down lately and haven’t been taking care of themselves.
Health,My mind keeps replaying past mistakes. I can't let them go.
Health,"I used to be outgoing, now the thought of social interaction exhausts me."
Health,"They always seem tired, despite sleeping a lot."
Health,I've stopped calling my family. It feels like too much effort.
Health,I dread getting out of bed each day. Nothing excites me anymore.
Health,My productivity has dropped. I just stare at my computer for hours.
Health,They always seem lost in thought and distant.
Health,I keep cancelling plans last minute. I don’t feel like doing anything.
Health,They're struggling to keep up with chores and daily tasks.
Health,I've gained weight because I stress eat. It’s hard to stop.
Health,My body feels heavy and it’s a struggle to move.
Health,They've been avoiding eye contact and seem really withdrawn.
Health,I'm constantly feeling restless and on edge.
Health,My sibling doesn’t laugh or joke anymore. They seem down.
Health,"I cry a lot lately, often without any real reason."
Health,They say they feel like they’re in a fog and can’t think clearly.
Health,"I’m losing touch with my friends, I just can’t connect with them."
Health,They don't enjoy family gatherings like they used to.
Health,"My work is piling up, and I feel overwhelmed."
Health,They’ve been talking about feeling hopeless.
Health,I don’t feel confident in myself anymore.
Health,They avoid talking about how they feel.
Health,I’m always anxious that something bad will happen.
Health,They seem to be neglecting their personal hygiene.
Health,"I keep missing deadlines, can’t focus at all."
Health,They’ve been spending a lot of time alone in their room.
Health,My hobbies feel like chores now.
Health,They don’t seem to have the energy to talk.
Health,I feel guilty about things that aren’t my fault.
Health,They have stopped answering calls and texts.
Health,My heartbeat races for no apparent reason.
Health,They're losing weight without trying.
Health,I’m not interested in my favorite TV shows anymore.
Health,They keep mentioning they feel useless.
Health,"My dog used to make me so happy, now I just feel numb."
Health,They don’t seem to find joy in anything.
Health,"I feel distant, even when surrounded by people."
Health,They look tired and worn out all the time.
Health,I worry that everyone is judging me.
Health,They don’t participate in conversations anymore.
Health,I feel like I’m in autopilot mode all the time.
Health,They rarely smile or laugh now.
Health,My thoughts are often dark and gloomy.
Health,They seem to overthink every little detail.
Health,I feel like I'm losing my mind sometimes.
Health,They have been complaining about headaches and stomachaches.
Health,I can't stand loud noises or crowds anymore.
Health,They forget things and seem to be in a daze.
Health,My houseplants are dying because I forget to water them.
Health,They are always saying sorry for the smallest things.
Health,I don’t have the energy to play with my kids.
Health,They look like they haven’t slept in days.
Health,My mind feels foggy and I can't think straight.
Health,They have been eating either too much or too little.
Health,I feel paralyzed by indecision.
Health,They never want to go out anymore.
Health,I can’t seem to find anything to be happy about.
Health,They don't talk about their future or make plans.
Health,My dreams are strange and disturbing lately.
Health,They don’t get excited about things they used to love.
Health,I feel like I’m just going through the motions.
Health,They seem to be zoning out a lot.
Health,I spend most days just staring at the wall.
Health,They have a constant look of worry on their face.
Health,"I forget simple things, like where I put my keys."
Health,They get frustrated easily and have little patience.
Health,I don’t care about my appearance anymore.
Health,They've lost interest in their career and goals.
Health,I feel disconnected from my emotions.
Health,They sometimes mention they feel empty inside.
Health,My reactions to things are delayed or absent.
Health,They have been making impulsive decisions lately.
Health,"I can’t make simple choices, like what to wear."
Health,They sometimes say they don’t feel real.
Health,My energy levels are non-existent.
Health,They get upset over things that never bothered them before.
Health,I feel like I’m carrying the weight of the world.
Health,They can’t seem to make up their mind about anything.
Health,My motivation is gone and I don’t know why.
Health,They struggle to find words when speaking.
Health,I can't shake this feeling of sadness.
